With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
 7
X
Y
Z
value
NS_value
Rotated X
Rotated Y
0.500000 0.500000 0.500000 0.000000     -2.67379 0.52548275     0.47314679    
80.500000 90.500000 0.500000 237.193298      0.06585  85.126082      86.162928    
85.500000 90.500000 0.500000 30.371099     -1.03109  90.119229      85.901249    
90.500000 90.500000 0.500000 15.041100     -1.19394  95.112377      85.639569    
95.500000 90.500000 0.500000 29.172199     -1.07472  100.10552      85.377889    
0.500000 95.500000 0.500000 114.433296     -0.54974  5.4973985      95.342953    
5.500000 95.500000 0.500000 339.899994      0.39546  10.490546      95.081273    
10.500000 95.500000 0.500000 237.131104      0.05957  15.483694      94.819593    
15.500000 95.500000 0.500000 459.572205      0.76798  20.476842      94.557913    
20.500000 95.500000 0.500000 258.787811      0.11619  25.469989      94.296233    
25.500000 95.500000 0.500000 0.277800     -1.65710  30.463137      94.034554    
30.500000 95.500000 0.500000 11.397800     -1.28871  35.456285      93.772874    
35.500000 95.500000 0.500000 110.681099     -0.57913  40.449432      93.511194    
40.500000 95.500000 0.500000 316.192200      0.32854  45.442580      93.249514    
45.500000 95.500000 0.500000 160.115601     -0.32854  50.435728      92.987835    
50.500000 95.500000 0.500000 235.440002      0.05329  55.428875      92.726155    
55.500000 95.500000 0.500000 275.284393      0.17956  60.422023      92.464475    
60.500000 95.500000 0.500000 87.323303     -0.73474  65.415171      92.202795    
65.500000 95.500000 0.500000 42.750000     -0.95912  70.408318      91.941115    
70.500000 95.500000 0.500000 10.538900     -1.33310  75.401466      91.679436    
75.500000 95.500000 0.500000 14.940000     -1.20682  80.394614      91.417756    
80.500000 95.500000 0.500000 10.735500     -1.31801  85.387761      91.156076    
85.500000 95.500000 0.500000 7.451100     -1.43076  90.380909      90.894396    
90.500000 95.500000 0.500000 5.010000     -1.46654  95.374057      90.632717    
95.500000 95.500000 0.500000 3.458900     -1.52403  100.36720      90.371037    
