With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
 7
X
Y
Z
value
NS_value
Rotated X
Rotated Y
0.500000 0.500000 0.500000 0.000000     -2.67379 0.55720775     0.43533840    
75.500000 90.500000 0.500000 37.512199     -1.00999  85.966410      80.624291    
80.500000 90.500000 0.500000 237.193298      0.06585  90.929141      80.014945    
85.500000 90.500000 0.500000 30.371099     -1.03109  95.891871      79.405598    
90.500000 90.500000 0.500000 15.041100     -1.19394  100.85460      78.796251    
95.500000 90.500000 0.500000 29.172199     -1.07472  105.81733      78.186905    
0.500000 95.500000 0.500000 114.433296     -0.54974  12.134795      94.727223    
5.500000 95.500000 0.500000 339.899994      0.39546  17.097526      94.117876    
10.500000 95.500000 0.500000 237.131104      0.05957  22.060257      93.508529    
15.500000 95.500000 0.500000 459.572205      0.76798  27.022988      92.899183    
20.500000 95.500000 0.500000 258.787811      0.11619  31.985718      92.289836    
25.500000 95.500000 0.500000 0.277800     -1.65710  36.948449      91.680489    
30.500000 95.500000 0.500000 11.397800     -1.28871  41.911180      91.071143    
35.500000 95.500000 0.500000 110.681099     -0.57913  46.873911      90.461796    
40.500000 95.500000 0.500000 316.192200      0.32854  51.836641      89.852449    
45.500000 95.500000 0.500000 160.115601     -0.32854  56.799372      89.243102    
50.500000 95.500000 0.500000 235.440002      0.05329  61.762103      88.633756    
55.500000 95.500000 0.500000 275.284393      0.17956  66.724834      88.024409    
60.500000 95.500000 0.500000 87.323303     -0.73474  71.687564      87.415062    
65.500000 95.500000 0.500000 42.750000     -0.95912  76.650295      86.805716    
70.500000 95.500000 0.500000 10.538900     -1.33310  81.613026      86.196369    
75.500000 95.500000 0.500000 14.940000     -1.20682  86.575757      85.587022    
80.500000 95.500000 0.500000 10.735500     -1.31801  91.538487      84.977675    
85.500000 95.500000 0.500000 7.451100     -1.43076  96.501218      84.368329    
90.500000 95.500000 0.500000 5.010000     -1.46654  101.46395      83.758982    
95.500000 95.500000 0.500000 3.458900     -1.52403  106.42668      83.149635    
