With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
 7
X
Y
Z
value
NS_value
Rotated X
Rotated Y
0.500000 0.500000 0.500000 0.000000     -2.67379 0.54167522     0.45451948    
75.500000 90.500000 0.500000 37.512199     -1.00999  83.100294      83.575362    
80.500000 90.500000 0.500000 237.193298      0.06585  88.081268      83.139583    
85.500000 90.500000 0.500000 30.371099     -1.03109  93.062241      82.703804    
90.500000 90.500000 0.500000 15.041100     -1.19394  98.043215      82.268026    
95.500000 90.500000 0.500000 29.172199     -1.07472  103.02419      81.832247    
0.500000 95.500000 0.500000 114.433296     -0.54974  8.8214707      95.093016    
5.500000 95.500000 0.500000 339.899994      0.39546  13.802444      94.657237    
10.500000 95.500000 0.500000 237.131104      0.05957  18.783418      94.221458    
15.500000 95.500000 0.500000 459.572205      0.76798  23.764391      93.785680    
20.500000 95.500000 0.500000 258.787811      0.11619  28.745365      93.349901    
25.500000 95.500000 0.500000 0.277800     -1.65710  33.726338      92.914122    
30.500000 95.500000 0.500000 11.397800     -1.28871  38.707312      92.478344    
35.500000 95.500000 0.500000 110.681099     -0.57913  43.688285      92.042565    
40.500000 95.500000 0.500000 316.192200      0.32854  48.669259      91.606786    
45.500000 95.500000 0.500000 160.115601     -0.32854  53.650232      91.171007    
50.500000 95.500000 0.500000 235.440002      0.05329  58.631206      90.735229    
55.500000 95.500000 0.500000 275.284393      0.17956  63.612179      90.299450    
60.500000 95.500000 0.500000 87.323303     -0.73474  68.593153      89.863671    
65.500000 95.500000 0.500000 42.750000     -0.95912  73.574126      89.427893    
70.500000 95.500000 0.500000 10.538900     -1.33310  78.555100      88.992114    
75.500000 95.500000 0.500000 14.940000     -1.20682  83.536073      88.556335    
80.500000 95.500000 0.500000 10.735500     -1.31801  88.517047      88.120556    
85.500000 95.500000 0.500000 7.451100     -1.43076  93.498020      87.684778    
90.500000 95.500000 0.500000 5.010000     -1.46654  98.478994      87.248999    
95.500000 95.500000 0.500000 3.458900     -1.52403  103.45997      86.813220    
