With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
85.500000 90.500000 0.500000 30.371099     -1.03109  73.833520      100.24526    
90.500000 90.500000 0.500000 15.041100     -1.19394  78.796251      100.85460    
95.500000 90.500000 0.500000 29.172199     -1.07472  83.758982      101.46395    
0.500000 95.500000 0.500000 114.433296     -0.54974 -11.142249      94.849092    
5.500000 95.500000 0.500000 339.899994      0.39546 -6.1795184      95.458439    
10.500000 95.500000 0.500000 237.131104      0.05957 -1.2167876      96.067786    
15.500000 95.500000 0.500000 459.572205      0.76798  3.7459431      96.677132    
20.500000 95.500000 0.500000 258.787811      0.11619  8.7086739      97.286479    
25.500000 95.500000 0.500000 0.277800     -1.65710  13.671405      97.895826    
30.500000 95.500000 0.500000 11.397800     -1.28871  18.634135      98.505172    
35.500000 95.500000 0.500000 110.681099     -0.57913  23.596866      99.114519    
40.500000 95.500000 0.500000 316.192200      0.32854  28.559597      99.723866    
45.500000 95.500000 0.500000 160.115601     -0.32854  33.522328      100.33321    
50.500000 95.500000 0.500000 235.440002      0.05329  38.485058      100.94256    
55.500000 95.500000 0.500000 275.284393      0.17956  43.447789      101.55191    
60.500000 95.500000 0.500000 87.323303     -0.73474  48.410520      102.16125    
65.500000 95.500000 0.500000 42.750000     -0.95912  53.373251      102.77060    
70.500000 95.500000 0.500000 10.538900     -1.33310  58.335981      103.37995    
75.500000 95.500000 0.500000 14.940000     -1.20682  63.298712      103.98929    
80.500000 95.500000 0.500000 10.735500     -1.31801  68.261443      104.59864    
85.500000 95.500000 0.500000 7.451100     -1.43076  73.224174      105.20799    
90.500000 95.500000 0.500000 5.010000     -1.46654  78.186905      105.81733    
95.500000 95.500000 0.500000 3.458900     -1.52403  83.149635      106.42668    
