With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
90.500000 90.500000 0.500000 15.041100     -1.19394  92.065659      88.906774    
95.500000 90.500000 0.500000 29.172199     -1.07472  97.064898      88.819512    
0.500000 95.500000 0.500000 114.433296     -0.54974  2.1666286      95.476729    
5.500000 95.500000 0.500000 339.899994      0.39546  7.1658671      95.389467    
10.500000 95.500000 0.500000 237.131104      0.05957  12.165106      95.302205    
15.500000 95.500000 0.500000 459.572205      0.76798  17.164344      95.214943    
20.500000 95.500000 0.500000 258.787811      0.11619  22.163583      95.127681    
25.500000 95.500000 0.500000 0.277800     -1.65710  27.162821      95.040419    
30.500000 95.500000 0.500000 11.397800     -1.28871  32.162060      94.953156    
35.500000 95.500000 0.500000 110.681099     -0.57913  37.161298      94.865894    
40.500000 95.500000 0.500000 316.192200      0.32854  42.160536      94.778632    
45.500000 95.500000 0.500000 160.115601     -0.32854  47.159775      94.691370    
50.500000 95.500000 0.500000 235.440002      0.05329  52.159013      94.604108    
55.500000 95.500000 0.500000 275.284393      0.17956  57.158252      94.516846    
60.500000 95.500000 0.500000 87.323303     -0.73474  62.157490      94.429584    
65.500000 95.500000 0.500000 42.750000     -0.95912  67.156729      94.342322    
70.500000 95.500000 0.500000 10.538900     -1.33310  72.155967      94.255060    
75.500000 95.500000 0.500000 14.940000     -1.20682  77.155206      94.167798    
80.500000 95.500000 0.500000 10.735500     -1.31801  82.154444      94.080536    
85.500000 95.500000 0.500000 7.451100     -1.43076  87.153683      93.993274    
90.500000 95.500000 0.500000 5.010000     -1.46654  92.152921      93.906012    
95.500000 95.500000 0.500000 3.458900     -1.52403  97.152160      93.818750    
