With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
 7
X
Y
Z
value
NS_value
Rotated X
Rotated Y
0.500000 0.500000 0.500000 0.000000     -2.67379 0.53366026     0.46390379    
80.500000 90.500000 0.500000 237.193298      0.06585  86.616867      84.664150    
85.500000 90.500000 0.500000 30.371099     -1.03109  91.604687      84.315368    
90.500000 90.500000 0.500000 15.041100     -1.19394  96.592507      83.966586    
95.500000 90.500000 0.500000 29.172199     -1.07472  101.58033      83.617803    
0.500000 95.500000 0.500000 114.433296     -0.54974  7.1605252      95.232489    
5.500000 95.500000 0.500000 339.899994      0.39546  12.148345      94.883706    
10.500000 95.500000 0.500000 237.131104      0.05957  17.136166      94.534924    
15.500000 95.500000 0.500000 459.572205      0.76798  22.123986      94.186141    
20.500000 95.500000 0.500000 258.787811      0.11619  27.111806      93.837359    
25.500000 95.500000 0.500000 0.277800     -1.65710  32.099626      93.488577    
30.500000 95.500000 0.500000 11.397800     -1.28871  37.087447      93.139794    
35.500000 95.500000 0.500000 110.681099     -0.57913  42.075267      92.791012    
40.500000 95.500000 0.500000 316.192200      0.32854  47.063087      92.442230    
45.500000 95.500000 0.500000 160.115601     -0.32854  52.050907      92.093447    
50.500000 95.500000 0.500000 235.440002      0.05329  57.038728      91.744665    
55.500000 95.500000 0.500000 275.284393      0.17956  62.026548      91.395883    
60.500000 95.500000 0.500000 87.323303     -0.73474  67.014368      91.047100    
65.500000 95.500000 0.500000 42.750000     -0.95912  72.002188      90.698318    
70.500000 95.500000 0.500000 10.538900     -1.33310  76.990009      90.349535    
75.500000 95.500000 0.500000 14.940000     -1.20682  81.977829      90.000753    
80.500000 95.500000 0.500000 10.735500     -1.31801  86.965649      89.651971    
85.500000 95.500000 0.500000 7.451100     -1.43076  91.953469      89.303188    
90.500000 95.500000 0.500000 5.010000     -1.46654  96.941290      88.954406    
95.500000 95.500000 0.500000 3.458900     -1.52403  101.92911      88.605624    
