With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
 7
X
Y
Z
value
NS_value
Rotated X
Rotated Y
0.500000 0.500000 0.500000 0.000000     -2.67379 0.54952518     0.44499672    
75.500000 90.500000 0.500000 37.512199     -1.00999  84.546229      82.112333    
80.500000 90.500000 0.500000 237.193298      0.06585  89.518838      81.589690    
85.500000 90.500000 0.500000 30.371099     -1.03109  94.491448      81.067048    
90.500000 90.500000 0.500000 15.041100     -1.19394  99.464057      80.544406    
95.500000 90.500000 0.500000 29.172199     -1.07472  104.43667      80.021763    
0.500000 95.500000 0.500000 114.433296     -0.54974  10.479729      94.924577    
5.500000 95.500000 0.500000 339.899994      0.39546  15.452339      94.401934    
10.500000 95.500000 0.500000 237.131104      0.05957  20.424948      93.879292    
15.500000 95.500000 0.500000 459.572205      0.76798  25.397558      93.356650    
20.500000 95.500000 0.500000 258.787811      0.11619  30.370167      92.834008    
25.500000 95.500000 0.500000 0.277800     -1.65710  35.342776      92.311365    
30.500000 95.500000 0.500000 11.397800     -1.28871  40.315386      91.788723    
35.500000 95.500000 0.500000 110.681099     -0.57913  45.287995      91.266081    
40.500000 95.500000 0.500000 316.192200      0.32854  50.260605      90.743438    
45.500000 95.500000 0.500000 160.115601     -0.32854  55.233214      90.220796    
50.500000 95.500000 0.500000 235.440002      0.05329  60.205824      89.698154    
55.500000 95.500000 0.500000 275.284393      0.17956  65.178433      89.175511    
60.500000 95.500000 0.500000 87.323303     -0.73474  70.151043      88.652869    
65.500000 95.500000 0.500000 42.750000     -0.95912  75.123652      88.130227    
70.500000 95.500000 0.500000 10.538900     -1.33310  80.096262      87.607584    
75.500000 95.500000 0.500000 14.940000     -1.20682  85.068871      87.084942    
80.500000 95.500000 0.500000 10.735500     -1.31801  90.041481      86.562300    
85.500000 95.500000 0.500000 7.451100     -1.43076  95.014090      86.039657    
90.500000 95.500000 0.500000 5.010000     -1.46654  99.986700      85.517015    
95.500000 95.500000 0.500000 3.458900     -1.52403  104.95931      84.994373    
