With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
 7
X
Y
Z
value
NS_value
Rotated X
Rotated Y
0.500000 0.500000 0.500000 0.000000     -2.67379 0.56472058     0.42554748    
75.500000 90.500000 0.500000 37.512199     -1.00999  87.360405      79.111691    
80.500000 90.500000 0.500000 237.193298      0.06585  92.311745      78.415826    
85.500000 90.500000 0.500000 30.371099     -1.03109  97.263085      77.719960    
90.500000 90.500000 0.500000 15.041100     -1.19394  102.21443      77.024095    
95.500000 90.500000 0.500000 29.172199     -1.07472  107.16577      76.328229    
0.500000 95.500000 0.500000 114.433296     -0.54974  13.786165      94.501014    
5.500000 95.500000 0.500000 339.899994      0.39546  18.737505      93.805149    
10.500000 95.500000 0.500000 237.131104      0.05957  23.688846      93.109283    
15.500000 95.500000 0.500000 459.572205      0.76798  28.640186      92.413418    
20.500000 95.500000 0.500000 258.787811      0.11619  33.591526      91.717552    
25.500000 95.500000 0.500000 0.277800     -1.65710  38.542867      91.021687    
30.500000 95.500000 0.500000 11.397800     -1.28871  43.494207      90.325821    
35.500000 95.500000 0.500000 110.681099     -0.57913  48.445547      89.629956    
40.500000 95.500000 0.500000 316.192200      0.32854  53.396888      88.934090    
45.500000 95.500000 0.500000 160.115601     -0.32854  58.348228      88.238225    
50.500000 95.500000 0.500000 235.440002      0.05329  63.299569      87.542359    
55.500000 95.500000 0.500000 275.284393      0.17956  68.250909      86.846494    
60.500000 95.500000 0.500000 87.323303     -0.73474  73.202249      86.150628    
65.500000 95.500000 0.500000 42.750000     -0.95912  78.153590      85.454763    
70.500000 95.500000 0.500000 10.538900     -1.33310  83.104930      84.758897    
75.500000 95.500000 0.500000 14.940000     -1.20682  88.056270      84.063032    
80.500000 95.500000 0.500000 10.735500     -1.31801  93.007611      83.367166    
85.500000 95.500000 0.500000 7.451100     -1.43076  97.958951      82.671301    
90.500000 95.500000 0.500000 5.010000     -1.46654  102.91029      81.975435    
95.500000 95.500000 0.500000 3.458900     -1.52403  107.86163      81.279570    
