With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
85.500000 90.500000 0.500000 30.371099     -1.03109  77.287052      97.607436    
90.500000 90.500000 0.500000 15.041100     -1.19394  82.268026      98.043215    
95.500000 90.500000 0.500000 29.172199     -1.07472  87.248999      98.478994    
0.500000 95.500000 0.500000 114.433296     -0.54974 -7.8252760      95.180172    
5.500000 95.500000 0.500000 339.899994      0.39546 -2.8443025      95.615950    
10.500000 95.500000 0.500000 237.131104      0.05957  2.1366710      96.051729    
15.500000 95.500000 0.500000 459.572205      0.76798  7.1176445      96.487508    
20.500000 95.500000 0.500000 258.787811      0.11619  12.098618      96.923286    
25.500000 95.500000 0.500000 0.277800     -1.65710  17.079591      97.359065    
30.500000 95.500000 0.500000 11.397800     -1.28871  22.060565      97.794844    
35.500000 95.500000 0.500000 110.681099     -0.57913  27.041538      98.230623    
40.500000 95.500000 0.500000 316.192200      0.32854  32.022512      98.666401    
45.500000 95.500000 0.500000 160.115601     -0.32854  37.003485      99.102180    
50.500000 95.500000 0.500000 235.440002      0.05329  41.984459      99.537959    
55.500000 95.500000 0.500000 275.284393      0.17956  46.965432      99.973737    
60.500000 95.500000 0.500000 87.323303     -0.73474  51.946406      100.40952    
65.500000 95.500000 0.500000 42.750000     -0.95912  56.927379      100.84529    
70.500000 95.500000 0.500000 10.538900     -1.33310  61.908353      101.28107    
75.500000 95.500000 0.500000 14.940000     -1.20682  66.889326      101.71685    
80.500000 95.500000 0.500000 10.735500     -1.31801  71.870300      102.15263    
85.500000 95.500000 0.500000 7.451100     -1.43076  76.851273      102.58841    
90.500000 95.500000 0.500000 5.010000     -1.46654  81.832247      103.02419    
95.500000 95.500000 0.500000 3.458900     -1.52403  86.813220      103.45997    
