With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
90.500000 90.500000 0.500000 15.041100     -1.19394  85.639569      95.112377    
95.500000 90.500000 0.500000 29.172199     -1.07472  90.632717      95.374057    
0.500000 95.500000 0.500000 114.433296     -0.54974 -4.4987690      95.395289    
5.500000 95.500000 0.500000 339.899994      0.39546 0.49437866      95.656968    
10.500000 95.500000 0.500000 237.131104      0.05957  5.4875263      95.918648    
15.500000 95.500000 0.500000 459.572205      0.76798  10.480674      96.180328    
20.500000 95.500000 0.500000 258.787811      0.11619  15.473822      96.442008    
25.500000 95.500000 0.500000 0.277800     -1.65710  20.466969      96.703687    
30.500000 95.500000 0.500000 11.397800     -1.28871  25.460117      96.965367    
35.500000 95.500000 0.500000 110.681099     -0.57913  30.453265      97.227047    
40.500000 95.500000 0.500000 316.192200      0.32854  35.446412      97.488727    
45.500000 95.500000 0.500000 160.115601     -0.32854  40.439560      97.750407    
50.500000 95.500000 0.500000 235.440002      0.05329  45.432708      98.012086    
55.500000 95.500000 0.500000 275.284393      0.17956  50.425855      98.273766    
60.500000 95.500000 0.500000 87.323303     -0.73474  55.419003      98.535446    
65.500000 95.500000 0.500000 42.750000     -0.95912  60.412151      98.797126    
70.500000 95.500000 0.500000 10.538900     -1.33310  65.405298      99.058805    
75.500000 95.500000 0.500000 14.940000     -1.20682  70.398446      99.320485    
80.500000 95.500000 0.500000 10.735500     -1.31801  75.391594      99.582165    
85.500000 95.500000 0.500000 7.451100     -1.43076  80.384741      99.843845    
90.500000 95.500000 0.500000 5.010000     -1.46654  85.377889      100.10552    
95.500000 95.500000 0.500000 3.458900     -1.52403  90.371037      100.36720    
