With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
 7
X
Y
Z
value
NS_value
Rotated X
Rotated Y
0.500000 0.500000 0.500000 0.000000     -2.67379 0.57206140     0.41562694    
75.500000 90.500000 0.500000 37.512199     -1.00999  88.727789      77.574993    
80.500000 90.500000 0.500000 237.193298      0.06585  93.666230      76.792821    
85.500000 90.500000 0.500000 30.371099     -1.03109  98.604672      76.010648    
90.500000 90.500000 0.500000 15.041100     -1.19394  103.54311      75.228476    
95.500000 90.500000 0.500000 29.172199     -1.07472  108.48156      74.446304    
0.500000 95.500000 0.500000 114.433296     -0.54974  15.433335      94.246019    
5.500000 95.500000 0.500000 339.899994      0.39546  20.371777      93.463847    
10.500000 95.500000 0.500000 237.131104      0.05957  25.310219      92.681675    
15.500000 95.500000 0.500000 459.572205      0.76798  30.248661      91.899502    
20.500000 95.500000 0.500000 258.787811      0.11619  35.187102      91.117330    
25.500000 95.500000 0.500000 0.277800     -1.65710  40.125544      90.335158    
30.500000 95.500000 0.500000 11.397800     -1.28871  45.063986      89.552985    
35.500000 95.500000 0.500000 110.681099     -0.57913  50.002427      88.770813    
40.500000 95.500000 0.500000 316.192200      0.32854  54.940869      87.988641    
45.500000 95.500000 0.500000 160.115601     -0.32854  59.879311      87.206468    
50.500000 95.500000 0.500000 235.440002      0.05329  64.817753      86.424296    
55.500000 95.500000 0.500000 275.284393      0.17956  69.756194      85.642124    
60.500000 95.500000 0.500000 87.323303     -0.73474  74.694636      84.859951    
65.500000 95.500000 0.500000 42.750000     -0.95912  79.633078      84.077779    
70.500000 95.500000 0.500000 10.538900     -1.33310  84.571519      83.295607    
75.500000 95.500000 0.500000 14.940000     -1.20682  89.509961      82.513435    
80.500000 95.500000 0.500000 10.735500     -1.31801  94.448403      81.731262    
85.500000 95.500000 0.500000 7.451100     -1.43076  99.386844      80.949090    
90.500000 95.500000 0.500000 5.010000     -1.46654  104.32529      80.166918    
95.500000 95.500000 0.500000 3.458900     -1.52403  109.26373      79.384745    
