With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
90.500000 90.500000 0.500000 15.041100     -1.19394  88.906774      92.065659    
95.500000 90.500000 0.500000 29.172199     -1.07472  93.906012      92.152921    
0.500000 95.500000 0.500000 114.433296     -0.54974 -1.1667810      95.494181    
5.500000 95.500000 0.500000 339.899994      0.39546  3.8324575      95.581443    
10.500000 95.500000 0.500000 237.131104      0.05957  8.8316960      95.668705    
15.500000 95.500000 0.500000 459.572205      0.76798  13.830934      95.755967    
20.500000 95.500000 0.500000 258.787811      0.11619  18.830173      95.843229    
25.500000 95.500000 0.500000 0.277800     -1.65710  23.829411      95.930491    
30.500000 95.500000 0.500000 11.397800     -1.28871  28.828650      96.017753    
35.500000 95.500000 0.500000 110.681099     -0.57913  33.827888      96.105015    
40.500000 95.500000 0.500000 316.192200      0.32854  38.827127      96.192277    
45.500000 95.500000 0.500000 160.115601     -0.32854  43.826365      96.279539    
50.500000 95.500000 0.500000 235.440002      0.05329  48.825604      96.366801    
55.500000 95.500000 0.500000 275.284393      0.17956  53.824842      96.454063    
60.500000 95.500000 0.500000 87.323303     -0.73474  58.824081      96.541325    
65.500000 95.500000 0.500000 42.750000     -0.95912  63.823319      96.628588    
70.500000 95.500000 0.500000 10.538900     -1.33310  68.822558      96.715850    
75.500000 95.500000 0.500000 14.940000     -1.20682  73.821796      96.803112    
80.500000 95.500000 0.500000 10.735500     -1.31801  78.821035      96.890374    
85.500000 95.500000 0.500000 7.451100     -1.43076  83.820273      96.977636    
90.500000 95.500000 0.500000 5.010000     -1.46654  88.819512      97.064898    
95.500000 95.500000 0.500000 3.458900     -1.52403  93.818750      97.152160    
