With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
85.500000 90.500000 0.500000 30.371099     -1.03109  75.571796      98.941415    
90.500000 90.500000 0.500000 15.041100     -1.19394  80.544406      99.464057    
95.500000 90.500000 0.500000 29.172199     -1.07472  85.517015      99.986700    
0.500000 95.500000 0.500000 114.433296     -0.54974 -9.4852072      95.029105    
5.500000 95.500000 0.500000 339.899994      0.39546 -4.5125977      95.551748    
10.500000 95.500000 0.500000 237.131104      0.05957 0.46001174      96.074390    
15.500000 95.500000 0.500000 459.572205      0.76798  5.4326212      96.597032    
20.500000 95.500000 0.500000 258.787811      0.11619  10.405231      97.119674    
25.500000 95.500000 0.500000 0.277800     -1.65710  15.377840      97.642317    
30.500000 95.500000 0.500000 11.397800     -1.28871  20.350450      98.164959    
35.500000 95.500000 0.500000 110.681099     -0.57913  25.323059      98.687601    
40.500000 95.500000 0.500000 316.192200      0.32854  30.295669      99.210244    
45.500000 95.500000 0.500000 160.115601     -0.32854  35.268278      99.732886    
50.500000 95.500000 0.500000 235.440002      0.05329  40.240888      100.25553    
55.500000 95.500000 0.500000 275.284393      0.17956  45.213497      100.77817    
60.500000 95.500000 0.500000 87.323303     -0.73474  50.186107      101.30081    
65.500000 95.500000 0.500000 42.750000     -0.95912  55.158716      101.82346    
70.500000 95.500000 0.500000 10.538900     -1.33310  60.131325      102.34610    
75.500000 95.500000 0.500000 14.940000     -1.20682  65.103935      102.86874    
80.500000 95.500000 0.500000 10.735500     -1.31801  70.076544      103.39138    
85.500000 95.500000 0.500000 7.451100     -1.43076  75.049154      103.91402    
90.500000 95.500000 0.500000 5.010000     -1.46654  80.021763      104.43667    
95.500000 95.500000 0.500000 3.458900     -1.52403  84.994373      104.95931    
