With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
85.500000 90.500000 0.500000 30.371099     -1.03109  72.072754      101.51856    
90.500000 90.500000 0.500000 15.041100     -1.19394  77.024095      102.21443    
95.500000 90.500000 0.500000 29.172199     -1.07472  81.975435      102.91029    
0.500000 95.500000 0.500000 114.433296     -0.54974 -12.795897      94.640187    
5.500000 95.500000 0.500000 339.899994      0.39546 -7.8445567      95.336053    
10.500000 95.500000 0.500000 237.131104      0.05957 -2.8932163      96.031918    
15.500000 95.500000 0.500000 459.572205      0.76798  2.0581240      96.727784    
20.500000 95.500000 0.500000 258.787811      0.11619  7.0094644      97.423649    
25.500000 95.500000 0.500000 0.277800     -1.65710  11.960805      98.119515    
30.500000 95.500000 0.500000 11.397800     -1.28871  16.912145      98.815380    
35.500000 95.500000 0.500000 110.681099     -0.57913  21.863485      99.511246    
40.500000 95.500000 0.500000 316.192200      0.32854  26.814826      100.20711    
45.500000 95.500000 0.500000 160.115601     -0.32854  31.766166      100.90298    
50.500000 95.500000 0.500000 235.440002      0.05329  36.717506      101.59884    
55.500000 95.500000 0.500000 275.284393      0.17956  41.668847      102.29471    
60.500000 95.500000 0.500000 87.323303     -0.73474  46.620187      102.99057    
65.500000 95.500000 0.500000 42.750000     -0.95912  51.571527      103.68644    
70.500000 95.500000 0.500000 10.538900     -1.33310  56.522868      104.38230    
75.500000 95.500000 0.500000 14.940000     -1.20682  61.474208      105.07817    
80.500000 95.500000 0.500000 10.735500     -1.31801  66.425549      105.77404    
85.500000 95.500000 0.500000 7.451100     -1.43076  71.376889      106.46990    
90.500000 95.500000 0.500000 5.010000     -1.46654  76.328229      107.16577    
95.500000 95.500000 0.500000 3.458900     -1.52403  81.279570      107.86163    
