With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
 7
X
Y
Z
value
NS_value
Rotated X
Rotated Y
0.500000 0.500000 0.500000 0.000000     -2.67379 0.57922796     0.40557979    
75.500000 90.500000 0.500000 37.512199     -1.00999  90.068145      76.014664    
80.500000 90.500000 0.500000 237.193298      0.06585  94.992184      75.146423    
85.500000 90.500000 0.500000 30.371099     -1.03109  99.916223      74.278183    
90.500000 90.500000 0.500000 15.041100     -1.19394  104.84026      73.409942    
95.500000 90.500000 0.500000 29.172199     -1.07472  109.76430      72.541701    
0.500000 95.500000 0.500000 114.433296     -0.54974  17.075805      93.962316    
5.500000 95.500000 0.500000 339.899994      0.39546  21.999843      93.094075    
10.500000 95.500000 0.500000 237.131104      0.05957  26.923882      92.225835    
15.500000 95.500000 0.500000 459.572205      0.76798  31.847921      91.357594    
20.500000 95.500000 0.500000 258.787811      0.11619  36.771960      90.489353    
25.500000 95.500000 0.500000 0.277800     -1.65710  41.695999      89.621112    
30.500000 95.500000 0.500000 11.397800     -1.28871  46.620037      88.752871    
35.500000 95.500000 0.500000 110.681099     -0.57913  51.544076      87.884630    
40.500000 95.500000 0.500000 316.192200      0.32854  56.468115      87.016389    
45.500000 95.500000 0.500000 160.115601     -0.32854  61.392154      86.148148    
50.500000 95.500000 0.500000 235.440002      0.05329  66.316192      85.279908    
55.500000 95.500000 0.500000 275.284393      0.17956  71.240231      84.411667    
60.500000 95.500000 0.500000 87.323303     -0.73474  76.164270      83.543426    
65.500000 95.500000 0.500000 42.750000     -0.95912  81.088309      82.675185    
70.500000 95.500000 0.500000 10.538900     -1.33310  86.012347      81.806944    
75.500000 95.500000 0.500000 14.940000     -1.20682  90.936386      80.938703    
80.500000 95.500000 0.500000 10.735500     -1.31801  95.860425      80.070462    
85.500000 95.500000 0.500000 7.451100     -1.43076  100.78446      79.202221    
90.500000 95.500000 0.500000 5.010000     -1.46654  105.70850      78.333980    
95.500000 95.500000 0.500000 3.458900     -1.52403  110.63254      77.465740    
