With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
85.500000 90.500000 0.500000 30.371099     -1.03109  70.290034      102.76094    
90.500000 90.500000 0.500000 15.041100     -1.19394  75.228476      103.54311    
95.500000 90.500000 0.500000 29.172199     -1.07472  80.166918      104.32529    
0.500000 95.500000 0.500000 114.433296     -0.54974 -14.445647      94.402454    
5.500000 95.500000 0.500000 339.899994      0.39546 -9.5072054      95.184626    
10.500000 95.500000 0.500000 237.131104      0.05957 -4.5687637      95.966798    
15.500000 95.500000 0.500000 459.572205      0.76798 0.36967799      96.748971    
20.500000 95.500000 0.500000 258.787811      0.11619  5.3081197      97.531143    
25.500000 95.500000 0.500000 0.277800     -1.65710  10.246561      98.313315    
30.500000 95.500000 0.500000 11.397800     -1.28871  15.185003      99.095488    
35.500000 95.500000 0.500000 110.681099     -0.57913  20.123445      99.877660    
40.500000 95.500000 0.500000 316.192200      0.32854  25.061887      100.65983    
45.500000 95.500000 0.500000 160.115601     -0.32854  30.000328      101.44200    
50.500000 95.500000 0.500000 235.440002      0.05329  34.938770      102.22418    
55.500000 95.500000 0.500000 275.284393      0.17956  39.877212      103.00635    
60.500000 95.500000 0.500000 87.323303     -0.73474  44.815653      103.78852    
65.500000 95.500000 0.500000 42.750000     -0.95912  49.754095      104.57069    
70.500000 95.500000 0.500000 10.538900     -1.33310  54.692537      105.35287    
75.500000 95.500000 0.500000 14.940000     -1.20682  59.630978      106.13504    
80.500000 95.500000 0.500000 10.735500     -1.31801  64.569420      106.91721    
85.500000 95.500000 0.500000 7.451100     -1.43076  69.507862      107.69938    
90.500000 95.500000 0.500000 5.010000     -1.46654  74.446304      108.48156    
95.500000 95.500000 0.500000 3.458900     -1.52403  79.384745      109.26373    
