With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
90.500000 90.500000 0.500000 15.041100     -1.19394  87.286465      93.603274    
95.500000 90.500000 0.500000 29.172199     -1.07472  92.283420      93.777772    
0.500000 95.500000 0.500000 114.433296     -0.54974 -2.8332065      95.459274    
5.500000 95.500000 0.500000 339.899994      0.39546  2.1637476      95.633771    
10.500000 95.500000 0.500000 237.131104      0.05957  7.1607018      95.808269    
15.500000 95.500000 0.500000 459.572205      0.76798  12.157656      95.982766    
20.500000 95.500000 0.500000 258.787811      0.11619  17.154610      96.157264    
25.500000 95.500000 0.500000 0.277800     -1.65710  22.151564      96.331761    
30.500000 95.500000 0.500000 11.397800     -1.28871  27.148518      96.506259    
35.500000 95.500000 0.500000 110.681099     -0.57913  32.145472      96.680756    
40.500000 95.500000 0.500000 316.192200      0.32854  37.142427      96.855254    
45.500000 95.500000 0.500000 160.115601     -0.32854  42.139381      97.029751    
50.500000 95.500000 0.500000 235.440002      0.05329  47.136335      97.204249    
55.500000 95.500000 0.500000 275.284393      0.17956  52.133289      97.378746    
60.500000 95.500000 0.500000 87.323303     -0.73474  57.130243      97.553244    
65.500000 95.500000 0.500000 42.750000     -0.95912  62.127197      97.727741    
70.500000 95.500000 0.500000 10.538900     -1.33310  67.124151      97.902238    
75.500000 95.500000 0.500000 14.940000     -1.20682  72.121106      98.076736    
80.500000 95.500000 0.500000 10.735500     -1.31801  77.118060      98.251233    
85.500000 95.500000 0.500000 7.451100     -1.43076  82.115014      98.425731    
90.500000 95.500000 0.500000 5.010000     -1.46654  87.111968      98.600228    
95.500000 95.500000 0.500000 3.458900     -1.52403  92.108922      98.774726    
