With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
90.500000 90.500000 0.500000 15.041100     -1.19394  83.966586      96.592507    
95.500000 90.500000 0.500000 29.172199     -1.07472  88.954406      96.941290    
0.500000 95.500000 0.500000 114.433296     -0.54974 -6.1629612      95.302245    
5.500000 95.500000 0.500000 339.899994      0.39546 -1.1751409      95.651027    
10.500000 95.500000 0.500000 237.131104      0.05957  3.8126793      95.999810    
15.500000 95.500000 0.500000 459.572205      0.76798  8.8004996      96.348592    
20.500000 95.500000 0.500000 258.787811      0.11619  13.788320      96.697375    
25.500000 95.500000 0.500000 0.277800     -1.65710  18.776140      97.046157    
30.500000 95.500000 0.500000 11.397800     -1.28871  23.763960      97.394939    
35.500000 95.500000 0.500000 110.681099     -0.57913  28.751781      97.743722    
40.500000 95.500000 0.500000 316.192200      0.32854  33.739601      98.092504    
45.500000 95.500000 0.500000 160.115601     -0.32854  38.727421      98.441286    
50.500000 95.500000 0.500000 235.440002      0.05329  43.715241      98.790069    
55.500000 95.500000 0.500000 275.284393      0.17956  48.703062      99.138851    
60.500000 95.500000 0.500000 87.323303     -0.73474  53.690882      99.487633    
65.500000 95.500000 0.500000 42.750000     -0.95912  58.678702      99.836416    
70.500000 95.500000 0.500000 10.538900     -1.33310  63.666522      100.18520    
75.500000 95.500000 0.500000 14.940000     -1.20682  68.654343      100.53398    
80.500000 95.500000 0.500000 10.735500     -1.31801  73.642163      100.88276    
85.500000 95.500000 0.500000 7.451100     -1.43076  78.629983      101.23155    
90.500000 95.500000 0.500000 5.010000     -1.46654  83.617803      101.58033    
95.500000 95.500000 0.500000 3.458900     -1.52403  88.605624      101.92911    
