With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
 7
X
Y
Z
value
NS_value
Rotated X
Rotated Y
0.500000 0.500000 0.500000 0.000000     -2.67379 0.51714516     0.48224567    
80.500000 90.500000 0.500000 237.193298      0.06585  83.609366      87.635460    
85.500000 90.500000 0.500000 30.371099     -1.03109  88.606320      87.460963    
90.500000 90.500000 0.500000 15.041100     -1.19394  93.603274      87.286465    
95.500000 90.500000 0.500000 29.172199     -1.07472  98.600228      87.111968    
0.500000 95.500000 0.500000 114.433296     -0.54974  3.8325973      95.424374    
5.500000 95.500000 0.500000 339.899994      0.39546  8.8295515      95.249877    
10.500000 95.500000 0.500000 237.131104      0.05957  13.826506      95.075379    
15.500000 95.500000 0.500000 459.572205      0.76798  18.823460      94.900882    
20.500000 95.500000 0.500000 258.787811      0.11619  23.820414      94.726384    
25.500000 95.500000 0.500000 0.277800     -1.65710  28.817368      94.551887    
30.500000 95.500000 0.500000 11.397800     -1.28871  33.814322      94.377389    
35.500000 95.500000 0.500000 110.681099     -0.57913  38.811276      94.202892    
40.500000 95.500000 0.500000 316.192200      0.32854  43.808230      94.028394    
45.500000 95.500000 0.500000 160.115601     -0.32854  48.805185      93.853897    
50.500000 95.500000 0.500000 235.440002      0.05329  53.802139      93.679399    
55.500000 95.500000 0.500000 275.284393      0.17956  58.799093      93.504902    
60.500000 95.500000 0.500000 87.323303     -0.73474  63.796047      93.330404    
65.500000 95.500000 0.500000 42.750000     -0.95912  68.793001      93.155907    
70.500000 95.500000 0.500000 10.538900     -1.33310  73.789955      92.981409    
75.500000 95.500000 0.500000 14.940000     -1.20682  78.786909      92.806912    
80.500000 95.500000 0.500000 10.735500     -1.31801  83.783863      92.632415    
85.500000 95.500000 0.500000 7.451100     -1.43076  88.780818      92.457917    
90.500000 95.500000 0.500000 5.010000     -1.46654  93.777772      92.283420    
95.500000 95.500000 0.500000 3.458900     -1.52403  98.774726      92.108922    
