With Rotated Coordinates: Normal Score Transform: pygeostat_saved_data
85.500000 90.500000 0.500000 30.371099     -1.03109  68.485903      103.97202    
90.500000 90.500000 0.500000 15.041100     -1.19394  73.409942      104.84026    
95.500000 90.500000 0.500000 29.172199     -1.07472  78.333980      105.70850    
0.500000 95.500000 0.500000 114.433296     -0.54974 -16.090997      94.135965    
5.500000 95.500000 0.500000 339.899994      0.39546 -11.166958      95.004205    
10.500000 95.500000 0.500000 237.131104      0.05957 -6.2429194      95.872446    
15.500000 95.500000 0.500000 459.572205      0.76798 -1.3188807      96.740687    
20.500000 95.500000 0.500000 258.787811      0.11619  3.6051581      97.608928    
25.500000 95.500000 0.500000 0.277800     -1.65710  8.5291969      98.477169    
30.500000 95.500000 0.500000 11.397800     -1.28871  13.453236      99.345410    
35.500000 95.500000 0.500000 110.681099     -0.57913  18.377274      100.21365    
40.500000 95.500000 0.500000 316.192200      0.32854  23.301313      101.08189    
45.500000 95.500000 0.500000 160.115601     -0.32854  28.225352      101.95013    
50.500000 95.500000 0.500000 235.440002      0.05329  33.149391      102.81837    
55.500000 95.500000 0.500000 275.284393      0.17956  38.073429      103.68661    
60.500000 95.500000 0.500000 87.323303     -0.73474  42.997468      104.55486    
65.500000 95.500000 0.500000 42.750000     -0.95912  47.921507      105.42310    
70.500000 95.500000 0.500000 10.538900     -1.33310  52.845546      106.29134    
75.500000 95.500000 0.500000 14.940000     -1.20682  57.769585      107.15958    
80.500000 95.500000 0.500000 10.735500     -1.31801  62.693623      108.02782    
85.500000 95.500000 0.500000 7.451100     -1.43076  67.617662      108.89606    
90.500000 95.500000 0.500000 5.010000     -1.46654  72.541701      109.76430    
95.500000 95.500000 0.500000 3.458900     -1.52403  77.465740      110.63254    
